,animal_id,intake_datetime,found_address,found_city,found_state,intake_type,intake_condition,sex,birthday,age_years,age_months,age_days,mixed_breed,primary_breed,secondary_breed,primary_color,secondary_color,name
756,A554047,2016-05-26 16:33:00,3100 Rogge,Austin,TX,Stray,Normal,Male,2010-05-26 16:33:00,10,6,15,True,Pit Bull,Mix,Brown,White,Mega
757,A688710,2014-09-22 16:30:00,1211 Bonnie Brae,Austin,TX,Stray,Normal,Male,2009-09-22 16:30:00,11,2,19,True,Chihuahua Longhair,Mix,Tan,White,Guerro
758,A745842,2017-03-25 11:04:00,5701 Johnny Morris Rd,Austin,TX,Stray,Normal,Female,2016-03-25 11:04:00,4,8,16,True,Labrador Retriever,Mix,Black,White,Cali
759,A725081,2016-04-25 17:14:00,Brodie Ln & Green Emerald Terrace,Austin,TX,Stray,Normal,Female,2007-04-25 17:14:00,13,7,15,True,German Shepherd,Mix,Black,Brown,Sophie
760,A717086,2015-12-01 18:35:00,10000 N Lamar Blvd,Austin,TX,Stray,Normal,Female,2000-12-01 18:35:00,20,0,9,True,Smooth Fox Terrier,Mix,Blue Merle,White,Kip
761,A768957,2018-03-28 07:10:00,W St Elmo,Austin,TX,Public Assist,Sick,Female,2017-03-28 07:10:00,3,8,13,True,Pit Bull,Mix,Tan,White,Sandy
762,A665763,2013-10-22 15:10:00,E Riverside Dr/Royal Crest Dr,Austin,TX,Stray,Normal,Male,2013-06-22 15:10:00,7,5,19,True,Cairn Terrier,Mix,Tan,White,None
763,A763536,2017-12-10 11:54:00,None,Austin,TX,Owner Surrender,Normal,Male,2015-12-10 11:54:00,5,0,1,True,Labrador Retriever,Mix,Black,None,Black
764,A736729,2016-10-16 11:55:00,Loyola Ln And Sandshof Dr,Austin,TX,Stray,Normal,Female,2015-12-16 11:55:00,4,11,25,True,Labrador Retriever,Mix,Cream,White,Snow
765,A779997,2018-09-08 11:31:00,Parmer And Mcneil,Austin,TX,Stray,Normal,Male,2017-12-08 11:31:00,3,0,3,True,Dachshund,Chihuahua Shorthair,Black,Brown,Goose
766,A689627,2014-10-07 12:20:00,3755 B S Cap Texas Hwy,Austin,TX,Stray,Normal,Male,2004-10-07 12:20:00,16,2,4,True,Labrador Retriever,Mix,Tan,None,Jeb
767,A754545,2018-03-14 18:54:00,Thaxton Road,Austin,TX,Stray,Normal,Male,2017-03-14 18:54:00,3,8,26,True,Labrador Retriever,Pit Bull,Black,White,Lucky
768,A707794,2015-07-18 09:48:00,Tammye,Travis,TX,Stray,Injured,Female,2015-03-18 09:48:00,5,8,23,True,Labrador Retriever,Mix,Brown,None,None
769,A813413,2020-02-09 16:51:00,Quicksilver Blvd And Pleasant Valley Rd,Austin,TX,Stray,Normal,Female,2018-02-09 16:51:00,2,10,2,True,Chihuahua Shorthair,Mix,Brown,White,None
770,A734013,2016-08-31 11:23:00,21312 Greenridge Terrace,Austin,TX,Stray,Normal,Male,2015-10-31 11:23:00,5,1,11,True,Shetland Sheepdog,Mix,Sable,None,Simba
771,A674489,2014-05-06 11:32:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-05-06 11:32:00,8,7,5,True,Pit Bull,Mix,Black,White,Boo
772,A774425,2018-06-15 11:18:00,None,Austin,TX,Owner Surrender,Normal,Female,2004-06-15 11:18:00,16,5,26,True,Maltese,Mix,White,None,Peaches
773,A780998,2018-09-23 12:13:00,10120 Gertrudis Loop,Austin,TX,Stray,Normal,Unknown,2018-09-16 12:13:00,2,2,25,True,Pit Bull,Mix,Brown,White,None
774,A811098,2019-12-27 18:12:00,2400 Dove Drive,Austin,TX,Stray,Normal,Female,2019-11-27 18:12:00,1,0,13,True,Labrador Retriever,Anatol Shepherd,Brown,None,None
775,A680679,2014-06-05 18:15:00,Rundberg And N Lamar,Austin,TX,Stray,Normal,Female,2008-06-05 18:15:00,12,6,5,True,Chihuahua Shorthair,Mix,White,Brown,Penny
776,A778179,2018-08-08 08:38:00,11707 Schriber Road,Travis,TX,Stray,Normal,Female,2018-07-08 08:38:00,2,5,3,True,Australian Cattle Dog,Mix,Brown,None,None
777,A791198,2019-03-22 15:01:00,8100 Bluff Springs Road,Austin,TX,Stray,Normal,Female,2016-03-22 15:01:00,4,8,19,True,Australian Cattle Dog,Mix,Black,Blue Tick,Daisy Mae
778,A735212,2016-09-20 18:42:00,8403 Los Ranchos Dr,Austin,TX,Stray,Normal,Female,2009-09-20 18:42:00,11,2,20,True,Siberian Husky,Mix,Black,Tan,Lycha
779,A690923,2014-10-28 10:42:00,5710 Reicher Dr,Austin,TX,Stray,Normal,Female,2012-10-28 10:42:00,8,1,13,True,Labrador Retriever,Mix,Black,None,Riley
780,A767731,2018-05-20 12:48:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-03-20 12:48:00,2,8,21,True,Jack Russell Terrier,Mix,White,Tan,Jax
781,A814041,2020-02-23 14:28:00,9212 S Hwy 183,Austin,TX,Stray,Normal,Female,2020-02-02 14:28:00,0,10,9,True,Australian Cattle Dog,Mix,Black,White,Moonpie
782,A680733,2014-06-06 18:57:00,Hwy 290 And Fm 973,Manor,TX,Stray,Normal,Female,2011-06-06 18:57:00,9,6,4,True,German Shepherd,Australian Cattle Dog,Black,Brown,Aster
783,A735718,2016-09-27 19:09:00,6207 Dorchester Dr,Austin,TX,Stray,Normal,Male,2013-09-27 19:09:00,7,2,13,True,Pit Bull,Labrador Retriever,Brown Brindle,White,Benny
784,A683086,2014-07-07 08:03:00,11313 Blairwood,Austin,TX,Stray,Normal,Female,2012-07-07 08:03:00,8,5,4,True,Australian Kelpie,Mix,Black,Brown,Mini Cooper
785,A583574,2018-06-24 23:17:00,305 E Yager,Austin,TX,Stray,Normal,Female,2007-06-24 23:17:00,13,5,16,True,Catahoula,Australian Cattle Dog,Tan,Blue Merle,Bailey
786,A782849,2018-10-22 11:17:00,1201 Payton Gin,Austin,TX,Stray,Normal,Female,2016-10-22 11:17:00,4,1,19,True,Pit Bull,Mix,Blue,White,Earleena
787,A754988,2017-07-27 14:54:00,5801 Signal Point Blvd,Austin,TX,Owner Surrender,Normal,Male,2017-06-27 14:54:00,3,5,14,True,German Shepherd,Labrador Retriever,Tan,Black,Scout
788,A712711,2015-09-27 10:45:00,Point N Dr & Arctic Ct,Austin,TX,Stray,Normal,Male,2000-09-27 10:45:00,20,2,14,True,Chihuahua Shorthair,Mix,Black,White,Mikal
789,A623101,2014-09-23 13:28:00,7404 Inspiration,Austin,TX,Stray,Normal,Male,2009-09-23 13:28:00,11,2,18,True,Presa Canario,Mix,Blue Tiger,White,Cowboy
790,A774364,2018-06-14 11:54:00,None,Austin,TX,Owner Surrender,Normal,Female,2015-06-14 11:54:00,5,5,27,True,Catahoula,Mix,Black,Tan,Eva
791,A645345,2013-10-01 17:54:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-10-01 17:54:00,8,2,9,True,Pit Bull,Mix,Brown,White,Honey
792,A717905,2015-12-17 14:20:00,11717 Schriber Rd,Travis,TX,Stray,Normal,Male,2015-11-17 14:20:00,5,0,24,True,Chesa Bay Retr,Mix,Black,None,None
793,A778100,2018-08-08 15:35:00,8407 Coulver Road,Austin,TX,Stray,Normal,Female,2017-08-08 15:35:00,3,4,3,True,Labrador Retriever,Mix,Black,White,Ava
794,A669245,2013-12-30 19:28:00,None,Austin,TX,Owner Surrender,Sick,Female,2012-12-30 19:28:00,7,11,10,True,Boxer,Mix,Black,White,Bo
795,A693348,2014-12-06 11:39:00,183/Mlk,Austin,TX,Stray,Normal,Male,2014-06-06 11:39:00,6,6,5,True,German Shorthair Pointer,Mix,White,Tan,Griffin
796,A823204,2020-09-18 11:13:00,None,Austin,TX,Owner Surrender,Normal,Female,2019-09-18 11:13:00,1,2,23,True,Australian Kelpie,Mix,Tan,None,Finn
797,A814825,2020-03-06 16:57:00,8115 Coulver Road,Travis,TX,Stray,Normal,Female,2020-01-06 16:57:00,0,11,5,True,Catahoula,Mix,Black,White,Danny Girl
798,A683044,2014-07-06 13:25:00,Scofield And Meehan,Austin,TX,Stray,Normal,Male,2005-07-06 13:25:00,15,5,5,True,Chihuahua Longhair,Mix,Brown Brindle,White,Saki
799,A813625,2020-02-14 16:00:00,5302 East State Highway 71,Travis,TX,Stray,Sick,Female,2019-12-14 16:00:00,0,11,27,True,Cairn Terrier,Mix,Black,None,Angel
800,A712942,2015-11-06 11:05:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Male,2013-11-06 11:05:00,7,1,5,True,American Bulldog,Mix,Black,White,Pete
801,A693537,2014-12-10 10:25:00,3600 Abbate,Austin,TX,Stray,Normal,Male,2012-12-10 10:25:00,8,0,1,True,Papillon,Mix,Black,White,Tux
802,A764257,2017-12-26 14:56:00,None,Del Valle,TX,Owner Surrender,Normal,Female,2017-11-26 14:56:00,3,0,15,True,Chihuahua Shorthair,Mix,White,Buff,None
803,A751382,2017-06-07 15:04:00,1156 W Cesar Chavez St,Austin,TX,Stray,Normal,Male,2017-05-07 15:04:00,3,7,4,True,Labrador Retriever,Mix,Tan,Brown,Thor
804,A743396,2017-02-09 16:15:00,E 12Th St And Springdale Rd,Austin,TX,Stray,Normal,Male,2015-02-09 16:15:00,5,10,2,True,Labrador Retriever,Mix,Red,White,Turk
805,A723561,2016-04-03 16:27:00,1006 Banister Ln,Austin,TX,Stray,Normal,Female,2015-04-03 16:27:00,5,8,8,True,Australian Cattle Dog,Mix,Brown,White,Harley
806,A722495,2018-11-17 18:49:00,12408 Willow Wild Drive,Austin,TX,Stray,Normal,Male,2011-11-17 18:49:00,9,0,23,True,Chihuahua Shorthair,Mix,Tan,White,Lamont
807,A810178,2019-12-08 14:40:00,East 51St And Harman Avenue,Austin,TX,Stray,Normal,Male,2018-12-08 14:40:00,2,0,3,True,Pointer,Mix,Blue,White,Oreo
808,A806197,2019-10-07 11:20:00,1209 Eleanor St,Austin,TX,Stray,Normal,Male,2017-10-07 11:20:00,3,2,4,False,American Pit Bull Terrier,None,Brown,White,Ink
809,A760532,2017-11-30 13:31:00,None,Leander,TX,Owner Surrender,Normal,Female,2015-11-30 13:31:00,5,0,11,True,Catahoula,Mix,Blue Merle,None,Luna
810,A663798,2013-12-09 14:12:00,None,Austin,TX,Owner Surrender,Normal,Female,2007-12-09 14:12:00,13,0,2,True,Labrador Retriever,Mix,Yellow,None,Laika
811,A818417,2020-06-08 15:08:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-06-08 15:08:00,2,6,3,True,American Pit Bull Terrier,Mix,Brown Brindle,White,Max
812,A789594,2019-02-24 12:14:00,None,Austin,TX,Owner Surrender,Normal,Female,2015-02-24 12:14:00,5,9,17,True,Chihuahua Longhair,Mix,Brown,Black,Morena
813,A667732,2013-11-21 18:54:00,Fleetridge,Austin,TX,Stray,Normal,Female,2011-11-21 18:54:00,9,0,19,True,Silky Terrier,Mix,Brown,Silver,Coco
814,A699932,2015-04-04 14:41:00,183/Mlk,Austin,TX,Stray,Normal,Female,2014-11-04 14:41:00,6,1,7,True,Labrador Retriever,Australian Cattle Dog,Brown,White,Roxy
815,A782922,2018-10-23 10:57:00,Bluff Springs Road,Austin,TX,Stray,Normal,Male,2017-10-23 10:57:00,3,1,18,True,Labrador Retriever,Mix,Red,None,Bugsy
816,A722351,2016-03-15 11:33:00,14300 Fm 969,Webberville,TX,Stray,Normal,Male,2013-03-15 11:33:00,7,8,26,True,Chihuahua Shorthair,Mix,Black,White,Bentley
817,A726125,2017-04-07 08:41:00,None,Austin,TX,Owner Surrender,Normal,Female,2016-04-07 08:41:00,4,8,4,True,Pit Bull,Mix,Brown,None,Carley
818,A742589,2017-01-24 13:22:00,13104 Johnson Rd,Manor,TX,Stray,Normal,Male,2016-01-24 13:22:00,4,10,17,True,German Shepherd,Mix,Tan,Black,Apollo
819,A670612,2016-11-17 11:09:00,4100 Westbank Dr,Austin,TX,Stray,Normal,Female,2011-11-17 11:09:00,9,0,24,False,Beagle,None,Brown,White,Sheila
820,A810444,2019-12-13 16:32:00,East William Cannon Drive And South Pleasant Valley Road,Austin,TX,Stray,Normal,Male,2016-12-13 16:32:00,3,11,28,False,Yorkshire Terrier,None,Gray,Tan,Bobby
821,A754361,2017-07-19 14:12:00,812 And Doyle,Travis,TX,Stray,Normal,Female,2015-07-19 14:12:00,5,4,22,True,Rottweiler,Mix,Black,Tan,Ripley
822,A620780,2014-02-12 14:54:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-02-12 14:54:00,8,9,29,True,American Staffordshire Terrier,Mix,Brown Brindle,White,Moonbeam
823,A739497,2016-12-03 15:34:00,1515 Wickersham Ln,Austin,TX,Stray,Normal,Female,2014-12-03 15:34:00,6,0,8,True,Australian Cattle Dog,Beagle,Brown,None,Millie
824,A779016,2018-09-05 18:20:00,None,Austin,TX,Owner Surrender,Normal,Male,2018-04-05 18:20:00,2,8,5,True,Siberian Husky,Mix,White,None,Yuri
825,A673091,2014-02-19 13:51:00,None,Travis,TX,Public Assist,Normal,Female,2011-02-19 13:51:00,9,9,22,True,Yorkshire Terrier,Mix,Black,Tan,Hazel
826,A747907,2017-06-22 12:30:00,1881 Grove Blvd,Austin,TX,Stray,Normal,Female,2015-06-22 12:30:00,5,5,19,True,Chihuahua Shorthair,Mix,White,Brown,Dulce
827,A531549,2017-10-23 13:11:00,Manchaca Road And Berkley Avenue,Austin,TX,Stray,Normal,Male,2007-10-23 13:11:00,13,1,18,True,Chihuahua Longhair,Mix,Brown,White,Gizmo
828,A627554,2017-03-23 12:56:00,9909 North Lamar,Austin,TX,Stray,Normal,Male,2010-03-23 12:56:00,10,8,18,True,German Shepherd,Mix,Black,Tan,Dylan
829,A686117,2016-10-03 16:08:00,908 N Bend Dr,Austin,TX,Stray,Normal,Male,2010-10-03 16:08:00,10,2,8,True,Toy Poodle,Mix,White,Tan,Bonbon
830,A766359,2018-02-07 13:35:00,None,Austin,TX,Owner Surrender,Normal,Male,2014-02-07 13:35:00,6,10,4,True,Tibetan Spaniel,Chihuahua Longhair,Tan,None,Mearu
831,A728757,2016-06-08 11:21:00,5812 Malarkey Rd,Del Valle,TX,Stray,Normal,Female,2013-06-08 11:21:00,7,6,3,True,Pit Bull,Mix,White,Black,Gilley
832,A808433,2019-11-08 16:54:00,None,Austin,TX,Owner Surrender,Normal,Male,2010-11-08 16:54:00,10,1,3,False,Dachshund,None,Black,Gray,Coal
833,A722762,2016-03-22 00:49:00,1St St N And Main St,Pflugerville,TX,Public Assist,Normal,Male,2013-03-22 00:49:00,7,8,19,True,Rottweiler,Mix,Black,Brown,Buck
834,A743612,2017-02-13 13:20:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-01-13 13:20:00,3,10,28,True,Miniature Schnauzer,Mix,Black,None,None
835,A612925,2013-12-20 13:29:00,1608 Garden St,Austin,TX,Stray,Normal,Male,2011-12-20 13:29:00,8,11,21,True,Australian Shepherd,Mix,White,Brown,Blake
836,A743117,2018-03-18 18:06:00,South Congress Avenue And Sheraton Avenue,Austin,TX,Stray,Normal,Male,2017-03-18 18:06:00,3,8,22,True,Irish Terrier,Mix,Tan,Black,Hunter
837,A720975,2016-02-18 17:27:00,1941 Gaston Place Dr,Austin,TX,Stray,Sick,Male,2014-02-18 17:27:00,6,9,22,True,Shih Tzu,Mix,Cream,None,Moose
838,A764465,2017-12-30 14:44:00,11425 Ptarmigan Dr,Austin,TX,Stray,Normal,Female,2013-12-30 14:44:00,6,11,11,True,Miniature Poodle,Mix,White,None,None
839,A763702,2017-12-14 13:05:00,Ferguson Lane And Brown Street,Austin,TX,Stray,Normal,Female,2015-12-14 13:05:00,4,11,27,True,Chihuahua Shorthair,Mix,Brown,None,Evita
840,A678093,2014-05-03 16:43:00,None,Jonestown,TX,Owner Surrender,Normal,Female,2013-05-03 16:43:00,7,7,8,True,Pit Bull,Mix,White,Brown,Gigi
841,A691541,2014-11-06 11:04:00,1002 Lott,Austin,TX,Public Assist,Normal,Female,2013-11-06 11:04:00,7,1,5,True,Pit Bull,Mix,Fawn,None,Chickla
842,A669543,2013-12-22 14:19:00,None,Austin,TX,Owner Surrender,Normal,Male,2013-11-22 14:19:00,7,0,19,True,Labrador Retriever,German Shepherd,Chocolate,None,Harley
843,A790673,2019-03-14 11:45:00,2900 Sunridge Drive,Austin,TX,Stray,Normal,Female,2006-03-14 11:45:00,14,8,27,True,Miniature Poodle,Mix,White,None,Roxy
844,A644228,2015-12-17 11:52:00,None,Austin,TX,Owner Surrender,Normal,Female,2011-12-17 11:52:00,8,11,24,True,German Shepherd,Mix,Sable,None,Arya
845,A700948,2015-04-21 15:52:00,8105 Linden,Travis,TX,Stray,Normal,Unknown,2006-04-21 15:52:00,14,7,20,True,Australian Cattle Dog,Chinese Sharpei,Tan,Brown,None
846,A805595,2019-09-29 10:50:00,10020 Shively Lane,Austin,TX,Stray,Normal,Male,2017-09-29 10:50:00,3,2,12,True,Rottweiler,Siberian Husky,Black,Tricolor,Ice-T
847,A751106,2017-06-23 18:42:00,None,Travis,TX,Owner Surrender,Normal,Male,2014-06-23 18:42:00,6,5,17,True,German Shepherd,Mix,Brown,Black,Luke
848,A689298,2014-10-01 18:29:00,Convict Hill Rd & Poncha Pass,Austin,TX,Stray,Normal,Female,2013-10-01 18:29:00,7,2,9,True,German Shepherd,Mix,Black,Tan,Kasey
849,A617900,2015-02-10 12:02:00,Cumberland Rd And Congress Ave,Austin,TX,Stray,Normal,Male,2003-02-10 12:02:00,17,10,1,True,Miniature Poodle,Mix,Black,White,Teddy
850,A742459,2017-01-22 09:11:00,9100 Fm 812 Road,Travis,TX,Stray,Normal,Male,2016-12-25 09:11:00,3,11,16,True,Pit Bull,Mix,Black,White,Khan
851,A798298,2019-06-24 11:55:00,None,Austin,TX,Owner Surrender,Normal,Male,2012-06-24 11:55:00,8,5,17,False,Chihuahua Shorthair,None,Tan,None,Dude
852,A696283,2015-02-27 10:57:00,None,Austin,TX,Owner Surrender,Normal,Female,2013-02-27 10:57:00,7,9,14,True,Pit Bull,Mix,White,Tan,Princess
853,A716675,2015-11-23 10:33:00,5106 Village Square,Austin,TX,Stray,Normal,Female,2012-11-23 10:33:00,8,0,18,True,Chihuahua Shorthair,Mix,Brown,None,Sirius
854,A753695,2019-09-14 17:45:00,None,Austin,TX,Public Assist,Normal,Male,2014-09-14 17:45:00,6,2,26,True,Pit Bull,Mix,Blue,None,Zeus
855,A721376,2016-02-25 15:59:00,None,Travis,TX,Owner Surrender,Normal,Male,2016-01-28 15:59:00,4,10,13,True,German Shepherd,Chow Chow,Sable,None,Jarvis
856,A807411,2019-10-24 14:19:00,14620 Plover Place,Travis,TX,Stray,Nursing,Unknown,2019-10-17 14:19:00,1,1,24,False,Great Pyrenees,None,Brown,None,None
857,A615086,2018-02-11 12:14:00,None,Austin,TX,Owner Surrender,Normal,Male,2009-02-11 12:14:00,11,10,0,False,Toy Poodle,None,Apricot,None,Alexander
858,A724311,2017-10-21 13:18:00,None,Austin,TX,Owner Surrender,Normal,Male,2004-10-21 13:18:00,16,1,20,True,Chihuahua Shorthair,Mix,Black,White,Jack
859,A810471,2019-12-14 10:42:00,1601 Faro Drive,Austin,TX,Stray,Normal,Female,2009-12-14 10:42:00,10,11,27,False,Yorkshire Terrier,None,Red,Black,Sissy
860,A783979,2018-11-09 16:57:00,12800 Pearce Ln,Austin,TX,Stray,Normal,Female,2016-11-09 16:57:00,4,1,2,True,Rottweiler,Mix,Black,Tan,Harlem
861,A782235,2018-10-12 11:55:00,1505 Cinammon Path,Austin,TX,Stray,Normal,Male,2016-10-12 11:55:00,4,1,29,True,Collie Smooth,Mix,Tricolor,White,Banjo
862,A666321,2013-10-30 12:31:00,12225 U.S. 290,Travis,TX,Stray,Normal,Male,2011-10-30 12:31:00,9,1,11,True,Miniature Schnauzer,Mix,Silver,None,Rafa
863,A674778,2014-03-23 12:12:00,None,Austin,TX,Public Assist,Normal,Male,2010-03-23 12:12:00,10,8,18,True,Chihuahua Shorthair,Dachshund,Red,White,Joey
864,A805934,2019-10-03 18:04:00,Webberville Road,Austin,TX,Stray,Nursing,Female,2019-09-12 18:04:00,1,2,28,True,Border Collie,Mix,White,Black,Monica
865,A825788,2020-11-12 15:12:00,None,Austin,TX,Owner Surrender,Nursing,Female,2018-11-12 15:12:00,2,0,29,False,Chihuahua Shorthair,None,Brown,White,Tiny
866,A749986,2017-08-29 14:33:00,None,Travis,TX,Owner Surrender,Normal,Female,2015-08-29 14:33:00,5,3,12,True,Pit Bull,Mix,Red,None,Mamas
867,A682180,2014-06-25 12:02:00,17305 Pearce Ln,Del Valle,TX,Stray,Normal,Male,2014-05-25 12:02:00,6,6,16,True,Border Terrier,Chihuahua Shorthair,Brown,None,None
868,A620803,2018-03-01 13:44:00,5407 Viewpoint Drive,Austin,TX,Stray,Normal,Female,2012-03-01 13:44:00,8,9,10,True,Miniature Poodle,Mix,White,Tricolor,Sassy
869,A747767,2017-05-07 13:06:00,None,Austin,TX,Owner Surrender,Normal,Male,2016-05-07 13:06:00,4,7,4,True,Labrador Retriever,Mix,Brown,White,Frank
870,A758131,2017-09-11 16:54:00,Outside Jurisdiction,None,None,Public Assist,Normal,Male,2016-09-11 16:54:00,4,3,0,True,Pit Bull,Mix,Black Brindle,White,096
871,A677133,2014-04-19 18:06:00,Fairway St & Club Way Dr,Austin,TX,Stray,Normal,Male,2012-04-19 18:06:00,8,7,21,True,Pit Bull,Mix,Blue,White,Blue
872,A744478,2017-03-01 17:34:00,Colton & 183,Travis,TX,Stray,Normal,Male,2015-03-01 17:34:00,5,9,9,True,German Shepherd,Mix,Black,None,Campeon
873,A760970,2017-12-26 12:26:00,Outside Jurisdiction,None,None,Owner Surrender,Normal,Male,2015-12-26 12:26:00,4,11,15,True,American Bulldog,Mix,White,Black,Oscar
874,A711537,2015-09-08 13:53:00,Silent Harbor Loop And Hidden Harbor Dr,Pflugerville,TX,Stray,Normal,Female,2015-04-08 13:53:00,5,8,3,True,German Shepherd,Mix,Tricolor,None,None
875,A737662,2016-11-02 11:49:00,700 Middle Ln,Austin,TX,Stray,Normal,Male,2012-11-02 11:49:00,8,1,9,True,Rat Terrier,Chihuahua Shorthair,White,Tricolor,None
876,A746002,2017-03-28 09:41:00,None,Travis,TX,Stray,Normal,Female,2017-03-25 09:41:00,3,8,16,True,Jack Russell Terrier,Mix,Black,White,Puppy 3
877,A825563,2020-11-06 10:52:00,West Brenham Street,Travis,TX,Stray,Normal,Male,2019-11-06 10:52:00,1,1,5,True,Pit Bull,Mix,White,Brown,Bumper
878,A782770,2018-10-20 17:25:00,6919 Carwill Dr,Austin,TX,Stray,Injured,Male,2017-10-20 17:25:00,3,1,20,True,Pit Bull,Mix,White,Gray,Dewey
879,A825653,2020-11-08 14:28:00,7201 Levander Loop,Austin,TX,Abandoned,Normal,Female,2017-11-08 14:28:00,3,1,3,True,Beagle,Chihuahua Shorthair,Tan,White,Mia
880,A825937,2020-11-16 12:01:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-11-16 12:01:00,3,0,25,False,Great Pyrenees,None,White,None,Lucas
881,A825653,2020-11-16 13:38:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-11-16 13:38:00,3,0,25,True,Beagle,Chihuahua Shorthair,Tan,White,Mia
882,A825940,2020-11-16 12:40:00,1030 Norwood Park,Austin,TX,Stray,Sick,Male,2020-08-16 12:40:00,0,3,25,False,Redbone Hound,None,Tricolor,None,None
883,A825941,2020-11-16 12:56:00,None,Austin,TX,Owner Surrender,Sick,Male,2020-10-16 12:56:00,0,1,25,False,Labrador Retriever,None,Black,White,Ace
884,A825811,2020-11-13 07:57:00,11408 Cherry Hollow Xing,Travis,TX,Owner Surrender,Normal,Female,2010-11-13 07:57:00,10,0,28,True,Catahoula,Mix,Brown,Black,Cassie
885,A740353,2020-11-15 17:06:00,4527 Creek Bend Drive,Austin,TX,Public Assist,Normal,Male,2014-11-15 17:06:00,6,0,25,True,Chow Chow,Mix,Red,None,Teddy
886,A825802,2020-11-12 16:32:00,11417 Barns Trail,Austin,TX,Stray,Normal,Male,2019-11-12 16:32:00,1,0,29,False,Pit Bull,None,Black,White,Remy
887,A825799,2020-11-12 15:57:00,124 Juarez Cove,Travis,TX,Stray,Normal,Female,2018-11-12 15:57:00,2,0,29,True,Pit Bull,Mix,Black,White,Shilo
888,A677996,2014-05-02 12:58:00,Webberville Rd And Hwy 130,Austin,TX,Stray,Normal,Male,2012-05-02 12:58:00,8,7,9,True,Chihuahua Shorthair,Mix,Brown,White,Radar
889,A806477,2019-10-11 14:36:00,9201 Circuit Of The Americas Boulevard,Austin,TX,Stray,Normal,Male,2016-10-11 14:36:00,4,2,0,True,Beagle,Mix,White,Brown,Buddy
890,A688996,2014-10-17 16:20:00,124 W Anderson Ln,Austin,TX,Stray,Normal,Male,2012-10-17 16:20:00,8,1,24,True,Golden Retriever,Mix,Red,None,Gibson
891,A666270,2013-11-03 16:11:00,None,Austin,TX,Public Assist,Normal,Male,2012-12-03 16:11:00,8,0,8,True,Pit Bull,Mix,Tan,Black,Viper
892,A726296,2016-05-09 13:09:00,None,Austin,TX,Owner Surrender,Normal,Male,2015-10-09 13:09:00,5,2,2,True,Labrador Retriever,Australian Shepherd,Black,White,Leo
893,A685169,2016-06-18 16:01:00,8515 S Ih 35 Apt 6225,Austin,TX,Stray,Normal,Female,2012-06-18 16:01:00,8,5,23,True,Pit Bull,Mix,Black,White,Baby
894,A752626,2017-06-25 12:03:00,Sandshof And Loyola,Austin,TX,Stray,Normal,Male,2015-06-25 12:03:00,5,5,16,True,Pug,Mix,Brown,None,Lucky
895,A773957,2018-08-29 18:50:00,5508 Manowar Drive,Travis,TX,Stray,Normal,Male,2017-12-29 18:50:00,2,11,11,True,Black Mouth Cur,Mix,Brown,Black,Bear
896,A810071,2019-12-06 16:14:00,501 South Highway 183,Austin,TX,Stray,Normal,Female,2018-12-06 16:14:00,2,0,5,False,Pit Bull,None,Fawn,White,Jovi
897,A797875,2019-07-03 17:20:00,Hunters Bend Road And Dunlap Road,Austin,TX,Stray,Normal,Female,2017-07-03 17:20:00,3,5,7,True,Harrier,Mix,White,Tricolor,Roxy
898,A684113,2014-07-19 15:01:00,1107 Lambie,Austin,TX,Stray,Normal,Female,2013-07-19 15:01:00,7,4,22,True,German Shepherd,Mix,White,None,Sam
899,A672005,2014-02-02 12:36:00,None,Austin,TX,Owner Surrender,Normal,Female,2013-02-02 12:36:00,7,10,9,True,Labrador Retriever,Pointer,Chocolate,White,Hazel
900,A740573,2016-12-19 16:27:00,8431 Bangor Bend,Austin,TX,Stray,Normal,Male,2014-12-19 16:27:00,5,11,22,False,Pit Bull,None,White,Tan,Handsome
901,A781828,2018-10-06 12:26:00,400 Grove Boulevard,Austin,TX,Stray,Normal,Male,2015-10-06 12:26:00,5,2,5,True,Jack Russell Terrier,Mix,Tricolor,White,Gizmo
902,A817062,2020-05-07 08:37:00,129 Andesite Trail,Travis,TX,Owner Surrender,Sick,Female,2020-04-07 08:37:00,0,8,4,False,Shih Tzu,None,White,Brown,Gigi
903,A665002,2013-10-12 11:45:00,509 E Todd Lane,Austin,TX,Stray,Normal,Female,2013-10-05 11:45:00,7,2,6,True,Australian Cattle Dog,Mix,Sable,White,None
904,A750872,2017-06-01 15:10:00,107 E Rector St,Manor,TX,Public Assist,Normal,Female,2016-06-01 15:10:00,4,6,10,True,Great Pyrenees,Mix,White,None,Daisy
905,A760315,2017-10-16 12:59:00,6505 Burleson Road,Austin,TX,Stray,Normal,Male,2014-10-16 12:59:00,6,1,25,True,Pit Bull,Mix,Black Brindle,White,Camo
906,A681720,2014-06-19 15:41:00,Linden Ln,Travis,TX,Stray,Normal,Female,2013-06-19 15:41:00,7,5,22,True,Pit Bull,Boxer,Brown Brindle,White,Noelle
