,animal_id,intake_datetime,found_address,found_city,found_state,intake_type,intake_condition,sex,birthday,age_years,age_months,age_days,mixed_breed,primary_breed,secondary_breed,primary_color,secondary_color,name
752,A777067,2018-07-23 08:34:00,Turnersville And Parmer,Travis,TX,Stray,Normal,Male,2017-07-23 08:34:00,3,4,8,True,Standard Poodle,Mix,Chocolate,None,None
753,A818383,2020-06-08 08:45:00,4434 Frontier Trail,Austin,TX,Stray,Sick,Male,2017-06-08 08:45:00,3,5,23,False,Pit Bull,None,White,Brown,Forest
754,A734337,2017-01-14 12:37:00,None,Austin,TX,Owner Surrender,Normal,Female,2016-01-14 12:37:00,4,10,17,True,Pit Bull,Mix,Tan,White,Athena
755,A666171,2013-10-28 12:54:00,N Ih35 And Blackson St,Austin,TX,Stray,Normal,Female,2013-09-28 12:54:00,7,2,3,True,Labrador Retriever,Mix,Black,None,None
756,A734375,2016-09-05 17:45:00,W William Cannon Dr & West Gate Blvd,Austin,TX,Stray,Normal,Male,2016-07-05 17:45:00,4,4,26,True,Airedale Terrier,Mix,Brown,Black,None
757,A791318,2019-03-24 13:26:00,73213 Fm 969,Austin,TX,Owner Surrender,Normal,Female,2019-02-17 13:26:00,1,9,14,True,Rat Terrier,Mix,Tan,Black,None
758,A682138,2014-06-24 17:07:00,905 Bedford,Austin,TX,Stray,Normal,Female,2011-06-24 17:07:00,9,5,7,True,Chihuahua Shorthair,Mix,Black,White,Frannie
759,A710099,2015-08-17 16:25:00,2903 Locke #B,Austin,TX,Stray,Normal,Female,2014-08-17 16:25:00,6,3,14,True,Chihuahua Shorthair,Mix,Black,Buff,Sandy
760,A521273,2015-12-30 11:30:00,4800 Shaw Ln,Austin,TX,Stray,Normal,Female,2008-12-30 11:30:00,11,11,1,True,Chow Chow,Australian Kelpie,Tan,None,Isis
761,A802856,2019-08-23 19:12:00,403 West Crestland Drive,Austin,TX,Stray,Normal,Male,2018-08-23 19:12:00,2,3,8,True,Chihuahua Shorthair,Mix,Brown Brindle,White,Rico
762,A768459,2018-11-21 06:00:00,10403 Golden Meadow,Austin,TX,Stray,Normal,Male,2017-11-21 06:00:00,3,0,10,True,Dachshund,Beagle,Black,Tan,Charlie
763,A674781,2014-03-19 11:16:00,None,Travis,TX,Public Assist,Normal,Male,2010-03-19 11:16:00,10,8,12,True,Akita,Mix,Brown Brindle,White,Duke
764,A692091,2014-11-14 14:25:00,3401 Red River,Austin,TX,Stray,Normal,Male,2013-11-14 14:25:00,7,0,17,True,Black,Tan Hound,Tricolor,None,Dobby
765,A697282,2015-03-13 12:52:00,None,Austin,TX,Owner Surrender,Normal,Male,2010-03-13 12:52:00,10,8,18,True,Labrador Retriever,Mix,Black,White,Dez
766,A671743,2014-01-30 13:23:00,Lucerne And Swiss Dr,Travis,TX,Stray,Normal,Male,2013-11-30 13:23:00,7,0,1,True,Pit Bull,Mix,Brown,White,Day
767,A695691,2015-01-20 14:35:00,4612 Sherwyn Dr,Austin,TX,Stray,Normal,Female,2014-01-20 14:35:00,6,10,11,True,Chihuahua Shorthair,Rat Terrier,White,Brown,Princess
768,A800185,2019-07-17 13:36:00,14312 Hunters Bend,Austin,TX,Stray,Normal,Female,2019-02-17 13:36:00,1,9,14,False,Labrador Retriever,None,White,None,Celest
769,A764596,2018-01-02 14:11:00,3200 Crownover Street,Austin,TX,Stray,Normal,Male,2013-01-02 14:11:00,7,10,29,True,Rat Terrier,Mix,Brown,White,Sparky
770,A682384,2014-06-27 11:24:00,None,Austin,TX,Owner Surrender,Normal,Female,2014-03-27 11:24:00,6,8,4,True,Border Collie,Labrador Retriever,Black,White,Dolly
771,A671706,2014-01-29 18:54:00,7312 Laldybug St,Austin,TX,Stray,Normal,Female,2012-01-29 18:54:00,8,10,2,True,Staffordshire,Mix,Black,White,None
772,A758177,2017-09-12 13:26:00,Blanco Street And 9Th Street,Austin,TX,Stray,Normal,Female,2000-09-12 13:26:00,20,2,19,True,Labrador Retriever,Mix,Tan,White,Lola
773,A697003,2017-07-28 02:06:00,4000 Airport,Austin,TX,Public Assist,Normal,Male,2014-07-28 02:06:00,6,4,3,True,Pit Bull,Mix,Brown,White,Bevo
774,A679346,2014-08-23 12:57:00,None,Austin,TX,Owner Surrender,Normal,Male,2011-08-23 12:57:00,9,3,8,True,Pit Bull,Mix,Blue,Tan,Houston
775,A766191,2018-02-04 11:30:00,Delta Post Drive And Fm 969,Austin,TX,Stray,Normal,Male,2017-02-04 11:30:00,3,9,27,True,Cairn Terrier,Mix,White,Black,None
776,A804556,2019-09-16 12:01:00,24508 Fawn Drive,Travis,TX,Public Assist,Normal,Male,2015-09-16 12:01:00,5,2,15,False,Carolina Dog,None,Brown,None,Max
777,A721380,2016-02-25 17:17:00,Virgo Ln And,Austin,TX,Stray,Normal,Male,2011-02-25 17:17:00,9,9,6,True,Pit Bull,Mix,Blue,White,Leo
778,A726297,2016-06-06 16:25:00,None,Austin,TX,Owner Surrender,Normal,Female,2012-06-06 16:25:00,8,5,25,True,Beagle,Mix,Black,Tan,Bella
779,A703497,2015-05-29 13:34:00,5902 North Hampton Drive,Austin,TX,Public Assist,Normal,Male,2014-09-29 13:34:00,6,2,2,True,Labrador Retriever,Mix,Black,None,Coal
780,A744630,2017-03-04 13:21:00,13901 Fm 969,Travis,TX,Stray,Normal,Male,2014-03-04 13:21:00,6,8,27,True,Pit Bull,Mix,Blue,White,Booba
781,A746218,2017-03-29 18:54:00,S 1St St And E Stassney Ln,Austin,TX,Stray,Normal,Male,2017-01-29 18:54:00,3,10,2,True,Redbone Hound,Mix,Red,Black,Rocky
782,A692896,2014-12-02 12:46:00,5707 Magee Bend,Austin,TX,Stray,Normal,Male,2014-06-02 12:46:00,6,5,29,True,Chihuahua Shorthair,Mix,Brown,None,None
783,A703625,2015-05-27 13:56:00,None,Austin,TX,Stray,Normal,Female,2013-05-27 13:56:00,7,6,4,True,Chihuahua Longhair,Mix,Black,Gray,Jojo
784,A712737,2015-09-27 13:33:00,Harris Redge Blvd And Sebastian Bend,Pflugerville,TX,Stray,Normal,Male,2014-09-27 13:33:00,6,2,4,True,Chihuahua Shorthair,Mix,Sable,None,Pepito
785,A698931,2015-03-19 19:09:00,Windsor Rd And Exposition Blvd,Austin,TX,Stray,Normal,Male,2012-03-19 19:09:00,8,8,12,True,Bloodhound,Mix,Red,Black,None
786,A733930,2016-08-29 15:09:00,None,Travis,TX,Owner Surrender,Normal,Male,2009-08-29 15:09:00,11,3,2,True,Chihuahua Shorthair,French Bulldog,Tan,None,Tanner
787,A732478,2017-02-27 11:01:00,None,Travis,TX,Public Assist,Normal,Male,2013-02-27 11:01:00,7,9,4,False,Anatol Shepherd,None,Brown,White,Cowboy
788,A740349,2016-12-15 16:56:00,1501 Fm973,Austin,TX,Owner Surrender,Normal,Male,2016-10-15 16:56:00,4,1,16,True,Chihuahua Shorthair,Mix,Tan,White,Harper
789,A788080,2019-01-25 19:38:00,10609 Mcmillian Dr,Austin,TX,Stray,Normal,Male,2015-01-25 19:38:00,5,10,6,True,Bullmastiff,Mix,Tan,White,Pepe
790,A745987,2017-03-27 15:54:00,14507 Gold Fish Pond Ave.,Austin,TX,Stray,Normal,Male,2009-03-27 15:54:00,11,8,4,True,Chihuahua Shorthair,Mix,Tan,None,Nate
791,A705974,2015-06-23 11:14:00,14907 Lucerne Dr,Travis,TX,Stray,Injured,Female,2014-11-23 11:14:00,6,0,8,True,Pit Bull,Plott Hound,Black Brindle,White,Sadie
792,A686201,2015-06-16 11:59:00,5708 Elk Crossing,Austin,TX,Stray,Normal,Male,2005-06-16 11:59:00,15,5,15,True,Rat Terrier,Mix,Black,White,Chicharro
793,A688038,2014-09-13 13:31:00,Metric And Bittern,Austin,TX,Stray,Normal,Female,2013-09-13 13:31:00,7,2,18,True,Norwich Terrier,Yorkshire Terrier,Black,Brown,Daisy
794,A663692,2013-11-26 11:40:00,None,Austin,TX,Owner Surrender,Normal,Male,2007-11-26 11:40:00,13,0,5,True,Plott Hound,Mix,Brown Brindle,White,Austin
795,A740971,2016-12-26 11:29:00,800 E Rundberg Ln,Austin,TX,Stray,Normal,Female,2014-12-26 11:29:00,5,11,5,False,Australian Shepherd,None,Black,Tan,Jinx
796,A757183,2017-08-31 11:22:00,14320 Tandem Blvd,Austin,TX,Stray,Normal,Female,2016-08-31 11:22:00,4,3,1,True,Bichon Frise,Pekingese,Cream,Black,None
797,A698559,2015-03-13 17:31:00,Braker Ln And Hwy 183,Austin,TX,Stray,Nursing,Male,2015-03-11 17:31:00,5,8,20,True,Labrador Retriever,Boxer,Tan,White,None
798,A804349,2019-09-13 14:37:00,9442 Capital Of Texas Highway,Austin,TX,Stray,Normal,Female,2019-07-13 14:37:00,1,4,18,True,Australian Kelpie,Mix,Brown,Black,None
799,A696483,2016-03-03 17:37:00,None,Austin,TX,Public Assist,Normal,Male,2013-03-03 17:37:00,7,8,28,True,Bull Terrier,Mix,Black,White,Spud
800,A682433,2014-06-27 15:59:00,5315 Ed Bluestein Blvd,Austin,TX,Stray,Normal,Male,2013-06-27 15:59:00,7,5,4,True,Labrador Retriever,Pit Bull,Black,None,Thor
801,A728886,2016-06-09 21:36:00,1120 Brookswood Ave,Austin,TX,Stray,Normal,Male,2015-10-09 21:36:00,5,1,22,True,Pit Bull,Mix,Blue,White,Pretty Boy
802,A650538,2015-02-10 14:48:00,615 Thrasher,Austin,TX,Stray,Normal,Male,2013-02-10 14:48:00,7,9,21,True,Chihuahua Shorthair,Mix,Black,Tan,Negrito
803,A670785,2014-01-14 11:54:00,11300 Samsung Blvd,Austin,TX,Stray,Normal,Female,2013-05-14 11:54:00,7,6,17,True,Siberian Husky,Mix,Gray,White,Muñeca
804,A693314,2014-12-05 14:48:00,7117 Heine Farm Rd,Del Valle,TX,Stray,Normal,Male,2014-06-05 14:48:00,6,5,26,True,Vizsla,Mix,Red,None,None
805,A770263,2018-04-17 11:21:00,Highway 71,Del Valle,TX,Stray,Normal,Female,2018-02-17 11:21:00,2,9,14,True,German Shepherd,Mix,Brown,Black,None
806,A759293,2017-09-30 11:44:00,West Anderson Lane And Shoal Creek Blvd,Austin,TX,Stray,Normal,Female,2016-09-30 11:44:00,4,2,1,True,Labrador Retriever,Mix,Black,None,None
807,A739018,2016-11-26 13:35:00,3100 Collins Creek Dr,Austin,TX,Stray,Normal,Female,2016-07-26 13:35:00,4,4,5,True,Labrador Retriever,Mix,Black,White,None
808,A809171,2019-11-20 11:54:00,Vinca Circle,Austin,TX,Stray,Sick,Male,2019-08-20 11:54:00,1,3,11,True,Pug,Mix,Black,White,None
809,A691384,2014-11-03 16:37:00,4612 Convict Hill Rd,Austin,TX,Stray,Normal,Male,2010-11-03 16:37:00,10,0,28,False,Greater Swiss Mountain Dog,None,Black,Tricolor,Hoss
810,A632902,2015-05-27 12:00:00,None,Austin,TX,Owner Surrender,Normal,Male,2010-05-27 12:00:00,10,6,4,False,Australian Cattle Dog,None,Red Merle,None,Sammy
811,A670714,2014-01-12 19:15:00,4902 Teri Rd,Austin,TX,Stray,Normal,Male,2012-01-12 19:15:00,8,10,19,True,Labrador Retriever,Mix,Black,None,Nathan
812,A666457,2013-11-01 15:13:00,3006 Royster,Austin,TX,Stray,Normal,Female,2013-07-01 15:13:00,7,5,0,True,Dachshund,Bloodhound,Brown,White,None
813,A801436,2019-09-23 13:20:00,None,Austin,TX,Owner Surrender,Normal,Female,2019-05-23 13:20:00,1,6,8,False,Labrador Retriever,None,Tan,None,Boba
814,A778853,2018-08-21 13:25:00,Tamayo Drive And West Parmer Lane,Austin,TX,Stray,Normal,Female,2017-08-21 13:25:00,3,3,10,True,Pit Bull,Mix,Brown Brindle,None,Pearl
815,A727325,2016-05-21 09:14:00,8028 Elroy Rd,Travis,TX,Stray,Nursing,Male,2016-05-07 09:14:00,4,6,24,True,Pit Bull,Mix,Brown Brindle,White,Junior
816,A763677,2017-12-13 14:44:00,13005 Heinemann Dr,Austin,TX,Stray,Injured,Male,2015-12-13 14:44:00,4,11,18,True,Labrador Retriever,Mix,Brown,Black,Roscoe
817,A721885,2016-03-06 14:53:00,Outside Jurisdiction,None,None,Stray,Normal,Male,2011-03-06 14:53:00,9,8,25,True,Pit Bull,Boxer,Black,White,Davis
818,A766868,2018-02-18 12:58:00,None,Travis,TX,Owner Surrender,Normal,Female,2017-12-18 12:58:00,2,11,13,False,Labrador Retriever,None,White,Black,Pepper
819,A683361,2014-07-09 15:41:00,8714 Fm812,Austin,TX,Stray,Normal,Male,2014-06-09 15:41:00,6,5,22,True,Cairn Terrier,Chihuahua Shorthair,Brown Brindle,None,Chewy
820,A718068,2015-12-20 16:48:00,None,Austin,TX,Stray,Normal,Female,2015-08-20 16:48:00,5,3,11,True,Pit Bull,Mix,Sable,White,Sadie
821,A671503,2014-01-25 14:34:00,1105 E Cesar Chavez St,Austin,TX,Stray,Normal,Male,2012-01-25 14:34:00,8,10,6,True,Beagle,Dachshund,White,Brown,Max
822,A730735,2016-07-09 13:25:00,10203 Doc Holiday Trl,Austin,TX,Stray,Normal,Female,2013-07-09 13:25:00,7,4,22,True,Jack Russell Terrier,Chihuahua Shorthair,White,Tan,Angel
823,A733014,2016-08-16 10:53:00,None,Austin,TX,Stray,Normal,Male,2012-08-16 10:53:00,8,3,15,True,Labrador Retriever,Mix,Red,None,Roky
824,A730944,2016-07-13 15:02:00,2300 Devonshire Dr,Austin,TX,Stray,Normal,Male,2016-01-13 15:02:00,4,10,18,True,Pit Bull,Mix,Fawn,None,King
825,A775540,2018-07-01 16:08:00,401 Tawny Dr,Austin,TX,Owner Surrender,Normal,Female,2016-07-01 16:08:00,4,5,0,True,Yorkshire Terrier,Mix,Tan,None,Chuchu
826,A713720,2015-10-11 15:03:00,12138 N. Lamar Blvd,Austin,TX,Stray,Normal,Male,2014-10-11 15:03:00,6,1,20,True,Schnauzer Giant,Mix,Black,None,Griffin
827,A747756,2017-04-24 13:05:00,101 Jones Road,Manor,TX,Stray,Normal,Female,2017-03-24 13:05:00,3,8,7,True,Labrador Retriever,Mix,Black,None,None
828,A797801,2019-06-17 19:11:00,5901 E Stassney Ln,Austin,TX,Stray,Normal,Male,2018-11-17 19:11:00,2,0,14,False,Siberian Husky,None,Brown,White,Alpha
829,A746676,2017-04-07 08:09:00,7300 Cameron Rd,Austin,TX,Stray,Injured,Male,2017-01-07 08:09:00,3,10,24,True,Cairn Terrier,Mix,Tan,None,Sparky
830,A667550,2013-11-19 17:49:00,7007 Mount Carrell Dr,Austin,TX,Stray,Normal,Female,2008-11-19 17:49:00,12,0,12,True,Pit Bull,Mix,Brown,White,Dixie
831,A764308,2017-12-27 15:54:00,West Rundberg Lane And North Lamar Boulevard,Austin,TX,Stray,Normal,Female,2015-12-27 15:54:00,4,11,4,True,Boxer,Mix,Brown Brindle,White,Lexi
832,A818805,2020-06-15 17:15:00,Flournoy Drive And Breezewood Drive,Austin,TX,Stray,Normal,Male,2014-06-15 17:15:00,6,5,16,True,German Shepherd,Mix,Brown,Black,Jimbo
833,A766731,2018-03-20 15:03:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-03-20 15:03:00,3,8,11,True,Labrador Retriever,Pit Bull,Black,White,Nieko
834,A821205,2020-08-06 11:37:00,None,Travis,TX,Owner Surrender,Normal,Female,2012-08-06 11:37:00,8,3,25,True,Miniature Poodle,Australian Shepherd,Blue Merle,None,Millie
835,A799657,2019-07-10 17:33:00,11500 Sunset Drive,Austin,TX,Stray,Nursing,Male,2019-07-07 17:33:00,1,4,24,True,Labrador Retriever,Mix,Brown,None,334 Grams
836,A779195,2018-08-27 12:31:00,9133 Northgate,Austin,TX,Stray,Normal,Male,2018-04-27 12:31:00,2,7,4,True,Anatol Shepherd,Mix,Tan,White,Bond
837,A756123,2017-09-16 13:50:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-03-16 13:50:00,3,8,15,True,Whippet,Mix,White,Tan,Bird
838,A765569,2019-05-15 11:08:00,Airport,Austin,TX,Stray,Normal,Female,2016-05-15 11:08:00,4,6,16,False,Blue Lacy,None,Blue,White,Cornbread
839,A713689,2016-03-12 14:10:00,5801 Interregional Hwy,Austin,TX,Stray,Normal,Female,2015-08-12 14:10:00,5,3,19,True,German Shepherd,Mix,Brown,White,Autumn
840,A716018,2015-11-13 10:46:00,Roseborough Dr And Running Water,Austin,TX,Stray,Normal,Male,2015-07-13 10:46:00,5,4,18,True,Pit Bull,Mix,Fawn,White,Luke
841,A644165,2014-12-22 17:10:00,11039 Maha Loop,Travis,TX,Owner Surrender,Normal,Male,2010-12-22 17:10:00,9,11,9,True,German Shepherd,Mix,Brown,Black,Killer
842,A801778,2019-08-09 09:54:00,Dessau,Austin,TX,Stray,Normal,Female,2017-08-09 09:54:00,3,3,22,False,American Pit Bull Terrier,None,Chocolate,White,Tiva
843,A823331,2020-09-21 16:29:00,1216 Bonnie Brae,Austin,TX,Stray,Normal,Male,2020-07-21 16:29:00,0,4,10,True,Anatol Shepherd,Alaskan Husky,Cream,Tan,None
844,A707196,2015-07-09 13:56:00,Little Pebble Dr And Metric,Austin,TX,Stray,Normal,Male,2003-07-09 13:56:00,17,4,22,True,Jack Russell Terrier,Mix,White,Black,Frank
845,A823461,2020-09-24 10:24:00,Ruidosa,Austin,TX,Stray,Normal,Female,2019-11-24 10:24:00,1,0,7,False,Labrador Retriever,None,Black,White,Mia
846,A789795,2019-02-27 16:27:00,East 14Th Street And Chestnut Avenue,Austin,TX,Stray,Normal,Female,2018-02-27 16:27:00,2,9,4,True,Chesa Bay Retr,Pit Bull,Sable,White,Shimmer
847,A723579,2016-04-18 16:47:00,None,Austin,TX,Owner Surrender,Normal,Male,2015-04-18 16:47:00,5,7,13,True,Miniature Schnauzer,Mix,Black,Tan,Charming
848,A689063,2014-09-28 17:42:00,None,Travis,TX,Owner Surrender,Normal,Female,2014-08-28 17:42:00,6,3,3,True,Flat Coat Retriever,Pit Bull,Blue,White,None
849,A671478,2014-01-25 12:42:00,501 E 8Th,Austin,TX,Public Assist,Injured,Male,2012-01-25 12:42:00,8,10,6,True,Pit Bull,Mix,Brown Brindle,None,Buddy
850,A792129,2019-05-02 14:53:00,None,Austin,TX,Owner Surrender,Normal,Female,2019-03-02 14:53:00,1,8,29,True,Australian Cattle Dog,Mix,Black,White,None
851,A755942,2017-08-11 16:31:00,Bluff Springs And East William Cannon,Austin,TX,Stray,Normal,Male,2015-08-11 16:31:00,5,3,20,True,Pit Bull,Mix,Red,None,Prince Eric
852,A716498,2015-11-20 11:10:00,6403 Johnny Morris Rd,Austin,TX,Stray,Normal,Male,2015-11-13 11:10:00,5,0,18,True,German Shepherd,Mix,Sable,None,None
853,A649375,2016-02-13 14:02:00,4800 S Ih 35,Austin,TX,Stray,Normal,Male,2011-02-13 14:02:00,9,9,18,True,English Bulldog,Mix,Brown Brindle,White,Man
854,A729561,2016-06-20 12:00:00,7000 Millrace,Austin,TX,Stray,Normal,Female,2013-06-20 12:00:00,7,5,11,True,English Shepherd,Mix,Sable,White,Coco
855,A287017,2015-08-16 12:19:00,6620 Deatonhill Dr,Austin,TX,Stray,Normal,Female,2001-08-16 12:19:00,19,3,15,True,Chihuahua Shorthair,Mix,Black,White,Stitch
856,A704117,2015-06-01 16:34:00,2753 Citation Drive,Del Valle,TX,Stray,Normal,Female,2015-02-01 16:34:00,5,10,0,True,Australian Shepherd,Mix,Black,Tan,Ozma
857,A713289,2015-10-05 12:56:00,West Gate And Hadley,Austin,TX,Stray,Normal,Male,2010-10-05 12:56:00,10,1,26,False,Boxer,None,Brown Brindle,White,Tucker
858,A722646,2017-01-02 11:02:00,S 1St St & Lightsey Rd,Austin,TX,Stray,Normal,Male,2016-02-02 11:02:00,4,9,29,True,Pointer,Mix,White,Black,Troop
859,A515605,2014-02-13 18:51:00,Bennet Ave,Austin,TX,Stray,Normal,Female,2008-02-13 18:51:00,12,9,18,True,Dogo Argentino,Mix,White,Black,Luna
860,A779260,2018-08-28 18:22:00,Outside Jurisdiction,None,None,Stray,Normal,Male,2018-04-28 18:22:00,2,7,3,True,Queensland Heeler,Mix,Black,White,Bruno
861,A734053,2016-08-31 16:33:00,7322 Dixie,Austin,TX,Stray,Normal,Male,2014-08-31 16:33:00,6,3,1,True,Pit Bull,Mix,Tan,White,Django
862,A758652,2017-09-19 17:42:00,County Road 110 And Hayride Road,Del Valle,TX,Stray,Normal,Male,2015-09-19 17:42:00,5,2,12,True,Catahoula,Harrier,Tan,White,Diogi
863,A686349,2014-08-20 17:02:00,Ohlen And 183,Austin,TX,Stray,Normal,Female,2014-03-20 17:02:00,6,8,11,True,Dachshund,Dachshund,Black,None,Nova
864,A665817,2013-10-23 12:07:00,None,Austin,TX,Stray,Normal,Male,2013-08-23 12:07:00,7,3,8,True,Chihuahua Shorthair,Mix,White,Chocolate,None
865,A787398,2019-01-12 13:46:00,None,Austin,TX,Owner Surrender,Normal,Female,2017-01-12 13:46:00,3,10,19,True,Pit Bull,Mix,Brown,White,Coco
866,A686821,2014-08-27 13:32:00,9807 Middle Fiskville Rd,Austin,TX,Stray,Normal,Female,2014-04-27 13:32:00,6,7,4,True,Beagle,Rat Terrier,Tricolor,None,Storm
867,A676459,2014-04-10 12:46:00,3227 E 5Th St,Austin,TX,Stray,Normal,Male,2008-04-10 12:46:00,12,7,21,True,Chihuahua Shorthair,Mix,Tan,None,Walker
868,A728905,2016-06-10 12:30:00,Peaceful Hill Ln,Austin,TX,Stray,Normal,Female,2012-06-10 12:30:00,8,5,21,True,Dachshund,Mix,Black,Tan,Harley Quinn
869,A464377,2014-04-14 17:19:00,12800 Harrisglenn Dr,Austin,TX,Stray,Normal,Male,1995-04-14 17:19:00,25,7,17,False,Chihuahua Shorthair,None,Black,Brown,Tiger
870,A813328,2020-02-18 11:35:00,None,Austin,TX,Owner Surrender,Normal,Female,2018-02-18 11:35:00,2,9,13,False,German Shepherd,None,Brown,Black,Moxy
871,A735370,2016-09-23 11:44:00,None,Austin,TX,Owner Surrender,Sick,Male,2007-09-23 11:44:00,13,2,8,True,Pit Bull,Mix,Brown Brindle,None,Kiki
872,A744618,2017-03-04 11:35:00,45Th St And Guadalupe St,Austin,TX,Stray,Normal,Female,2015-03-04 11:35:00,5,8,27,True,Labrador Retriever,Mix,White,Red,Sophie
873,A810474,2019-12-14 11:30:00,Fm 969 And Gilbert Road,Austin,TX,Stray,Normal,Female,2019-04-14 11:30:00,1,7,17,True,Labrador Retriever,Mix,Tan,Tricolor,Crawley
874,A760385,2017-10-17 14:15:00,21205 W Sh 71,Travis,TX,Stray,Normal,Male,2017-09-17 14:15:00,3,2,14,True,Basset Hound,Labrador Retriever,Black,White,Tiny
875,A799886,2019-07-13 11:43:00,11417 Walton Hill Pass,Manor,TX,Stray,Normal,Female,2019-02-13 11:43:00,1,9,18,False,Catahoula,None,Brown Merle,Chocolate,June
876,A666654,2013-11-05 12:13:00,None,Austin,TX,Owner Surrender,Normal,Female,2010-11-05 12:13:00,10,0,26,True,Catahoula,Mix,Brown,White,Bella
877,A723659,2018-12-20 18:46:00,Mueller Boulevard And East 51St Street,Austin,TX,Stray,Normal,Male,2015-12-20 18:46:00,4,11,11,True,Beagle,Cardigan Welsh Corgi,Tricolor,None,Ray
878,A715868,2015-11-11 16:18:00,1354 Old Lockhart Hwy,Travis,TX,Stray,Normal,Female,2015-10-11 16:18:00,5,1,20,True,Border Collie,Labrador Retriever,White,Black,None
879,A716935,2015-11-28 16:33:00,6801 Circle S Rd,Austin,TX,Stray,Normal,Male,2015-05-28 16:33:00,5,6,3,False,Old English Sheepdog,None,Black,White,Muneco
880,A678356,2014-05-07 17:24:00,189 Jacobson Rd,Del Valle,TX,Stray,Normal,Female,2014-04-07 17:24:00,6,7,24,True,Labrador Retriever,Mix,Brown,White,None
881,A732639,2016-08-11 11:15:00,1005 Springdale,Austin,TX,Stray,Normal,Male,2013-08-11 11:15:00,7,3,20,True,German Shepherd,Mix,Sable,None,Misha
882,A756858,2017-08-26 13:01:00,4511 E Hwy 71,Del Valle,TX,Stray,Normal,Female,2015-08-26 13:01:00,5,3,5,True,Pit Bull,Mix,Tan,None,Katy
883,A707657,2015-07-15 17:32:00,Fay St,Manor,TX,Stray,Normal,Male,2012-07-15 17:32:00,8,4,16,True,Chihuahua Longhair,Mix,Red,None,Henry
884,A688129,2014-09-15 11:16:00,2305 Park Lane,Travis,TX,Stray,Normal,Male,2013-09-15 11:16:00,7,2,16,True,Collie Smooth,Mix,Brown,White,Brewster
885,A707601,2015-07-15 11:01:00,None,Austin,TX,Owner Surrender,Injured,Male,2014-07-15 11:01:00,6,4,16,True,Chihuahua Shorthair,Mix,White,Brown,Willie
886,A775408,2018-06-29 13:07:00,None,Austin,TX,Owner Surrender,Normal,Male,2017-06-29 13:07:00,3,5,2,True,Pit Bull,Mix,White,Black,Cash
887,A741931,2017-01-11 17:43:00,1909 Coats Cir,Austin,TX,Stray,Normal,Female,2015-01-11 17:43:00,5,10,20,True,Labrador Retriever,Mix,Black,White,Marshmallow
888,A737548,2016-10-31 13:44:00,Wickersham Ln And Cromwell Cir,Austin,TX,Stray,Normal,Male,2003-10-31 13:44:00,17,1,1,True,Chihuahua Shorthair,Mix,Sable,None,Moe
889,A616374,2015-05-02 14:29:00,4008 Reeders Drive,Travis,TX,Public Assist,Normal,Female,2011-05-02 14:29:00,9,6,29,True,Alaskan Husky,Mix,Black,White,Sasha
890,A728108,2016-05-31 09:07:00,6301 Harold Ct.,Austin,TX,Stray,Normal,Female,2014-05-31 09:07:00,6,6,1,True,Pit Bull,Boxer,Brown Brindle,White,Sally
891,A752765,2017-06-27 12:05:00,1900 Onion Creek Parkway,Austin,TX,Stray,Normal,Female,2017-01-27 12:05:00,3,10,4,True,Catahoula,Mix,Brown Brindle,White,Coco
892,A681460,2014-06-25 12:54:00,None,Austin,TX,Public Assist,Normal,Female,2004-06-25 12:54:00,16,5,6,True,Boxer,American Bulldog,Brown,White,Dixie
893,A772494,2018-05-20 12:21:00,7919 Tee Drive,Austin,TX,Stray,Normal,Female,2018-04-20 12:21:00,2,7,11,True,Border Terrier,Mix,Tricolor,None,None
894,A680929,2014-06-10 07:46:00,12034 Research,Austin,TX,Stray,Injured,Female,2011-06-10 07:46:00,9,5,21,True,Great Pyrenees,Mix,White,None,Elsa
895,A719206,2016-08-15 15:58:00,None,Travis,TX,Public Assist,Normal,Male,2015-08-15 15:58:00,5,3,16,False,German Shepherd,None,Tan,Black,Zeus
896,A670236,2014-01-04 08:38:00,None,Austin,TX,Stray,Nursing,Unknown,2014-01-03 08:38:00,6,10,28,True,Pit Bull,Mix,Blue,White,None
897,A768644,2018-03-28 16:15:00,None,Austin,TX,Owner Surrender,Normal,Male,2008-03-28 16:15:00,12,8,3,True,Pomeranian,Mix,Brown,None,Carlisle
898,A791693,2019-03-30 11:20:00,7Th Street,Austin,TX,Stray,Normal,Male,2018-03-30 11:20:00,2,8,1,True,Jack Russell Terrier,Mix,White,Tan,None
899,A782299,2018-10-13 12:17:00,None,Travis,TX,Stray,Nursing,Male,2018-10-13 12:17:00,2,1,18,True,German Shepherd,Mix,Black,White,Pearce
900,A743260,2017-02-07 07:22:00,7201 Levander Loop,Austin,TX,Stray,Normal,Female,2013-02-07 07:22:00,7,9,24,True,Yorkshire Terrier,Mix,Tan,Black,Mia
901,A783690,2018-11-04 14:55:00,11200 Bending Bough Trail,Austin,TX,Stray,Normal,Male,2000-11-04 14:55:00,20,0,27,True,Jack Russell Terrier,Mix,Tricolor,None,Spot
902,A743063,2017-05-31 12:29:00,15002 Swiss Dr,Travis,TX,Stray,Normal,Male,2016-05-31 12:29:00,4,6,1,True,Pit Bull,Mix,Black,White,Smokey
